Year,Country,Sport,Discipline,Event,GoldCount,SilverCount,BronzeCount
1908,FRA,Fencing,Fencing,Ă‰pĂ©e Team,1,0,0
1908,FRA,Gymnastics,Artistic G.,Individual All-Round,0,0,1
1908,FRA,Sailing,Sailing,6M,0,0,1
1908,FRA,Shooting,Shooting,"50+100Y Small Bore Rifle, Team",0,0,1
1908,FRA,Shooting,Shooting,"Free Rifle, Team",0,0,1
1908,FRA,Water Motorsports,Water Motorspor,Open Class A,1,0,0
1908,GBR,Aquatics,Swimming,100M Backstroke,0,0,1
1908,GBR,Aquatics,Swimming,1500M Freestyle,1,1,0
1908,GBR,Aquatics,Swimming,200M Breaststroke,1,1,0
1908,GBR,Aquatics,Swimming,400M Freestyle,1,0,0
1908,GBR,Aquatics,Swimming,4X200M Freestyle Relay,1,0,0
1908,GBR,Aquatics,Water polo,Water Polo,1,0,0
1908,GBR,Archery,Archery,National Round (60Y - 50Y),1,1,1
1908,GBR,Archery,Archery,York Round (100Y - 80Y - 60Y),1,1,0
1908,GBR,Athletics,Athletics,10Miles Walk (16093M),1,1,1
1908,GBR,Athletics,Athletics,1500M,0,1,1
1908,GBR,Athletics,Athletics,3200M Steeplechase,1,1,0
1908,GBR,Athletics,Athletics,3500M Walk,1,1,0
1908,GBR,Athletics,Athletics,3Miles Team (4828M),1,0,0
1908,GBR,Athletics,Athletics,400M,1,0,0
1908,GBR,Athletics,Athletics,400M Hurdles,0,0,1
1908,GBR,Athletics,Athletics,5 Miles (8047M),1,1,0
1908,GBR,Athletics,Athletics,High Jump,0,1,0
1908,GBR,Athletics,Athletics,Shot Put,0,1,0
1908,GBR,Athletics,Athletics,Triple Jump,1,0,0
1908,GBR,Boxing,Boxing,+ 71.67KG (Heavyweight),1,1,1
1908,GBR,Boxing,Boxing,- 52.62KG (Bantamweight),1,1,1
1908,GBR,Boxing,Boxing,52.62 - 57.15KG (Featherweight),1,1,1
1908,GBR,Boxing,Boxing,57.15 - 63.5KG (Lightweight),1,1,1
1908,GBR,Boxing,Boxing,63.5 - 71.67KG (Middleweight),1,0,1
1908,GBR,Cycling,Cycling Track,100KM,1,1,0
1908,GBR,Cycling,Cycling Track,"1980 Yards Pursuit, Team",1,0,0
1908,GBR,Cycling,Cycling Track,2000M Tandem,0,1,1
1908,GBR,Cycling,Cycling Track,20KM,1,1,0
1908,GBR,Cycling,Cycling Track,5000M,1,0,0
1908,GBR,Cycling,Cycling Track,One Lap (660Y) Sprint,1,0,0
1908,GBR,Fencing,Fencing,Ă‰pĂ©e Team,0,1,0
1908,GBR,Football,Football,Football,1,0,0
1908,GBR,Gymnastics,Artistic G.,Individual All-Round,0,1,0
1908,GBR,Hockey,Hockey,Hockey,1,1,0
1908,GBR,Jeu de paume,Jeu de Paume,Individual,0,1,1
1908,GBR,Lacrosse,Lacrosse,Lacrosse,0,1,0
1908,GBR,Polo,Polo,Polo,1,1,0
1908,GBR,Rackets,Rackets,Double,1,1,1
1908,GBR,Rackets,Rackets,Individual,1,1,1
1908,GBR,Rowing,Rowing,Coxless Pair (2-),1,1,0
1908,GBR,Rowing,Rowing,Eight With Coxswain (8+),1,0,1
1908,GBR,Rowing,Rowing,Four Without Coxswain (4-),1,1,0
1908,GBR,Rowing,Rowing,Single Sculls (1X),1,1,0
1908,GBR,Rugby,Rugby,Rugby,0,1,0
1908,GBR,Sailing,Sailing,12M,1,1,0
1908,GBR,Sailing,Sailing,6M,1,0,0
1908,GBR,Sailing,Sailing,7M,1,0,0
1908,GBR,Sailing,Sailing,8M,1,0,1
1908,GBR,Shooting,Shooting,"1000Y Free Rifle, Prone",1,0,1
1908,GBR,Shooting,Shooting,"100M Running Deer, Double Shots",0,1,0
1908,GBR,Shooting,Shooting,"100M Running Deer, Single Shots",0,1,1
1908,GBR,Shooting,Shooting,"100M Running Deer, Single Shots, Team",0,1,0
1908,GBR,Shooting,Shooting,"25Y Small Bore Rifle, Disappearing Target",1,1,1
1908,GBR,Shooting,Shooting,"25Y Small Bore Rifle, Moving Target",1,1,1
1908,GBR,Shooting,Shooting,"50+100Y Small Bore Rifle, Team",1,0,0
1908,GBR,Shooting,Shooting,50M Rifle Prone (60 Shots),1,1,1
1908,GBR,Shooting,Shooting,"50Y Army Pistol, Team",0,0,1
1908,GBR,Shooting,Shooting,"Clay Pigeons, Team",1,0,1
1908,GBR,Shooting,Shooting,"Rifle, Team",0,1,0
1908,GBR,Shooting,Shooting,Trap (125 Targets),0,0,1
1908,GBR,Skating,Figure skating,Individual,1,0,0
1908,GBR,Skating,Figure skating,Pairs,0,2,2
1908,GBR,Skating,Figure skating,Special Figures,0,1,1
1908,GBR,Tennis,Tennis,Doubles,1,1,1
1908,GBR,Tennis,Tennis,Doubles Indoor,1,1,0
1908,GBR,Tennis,Tennis,Singles,2,1,2
1908,GBR,Tennis,Tennis,Singles Indoor,2,2,1
1908,GBR,Tug of War,Tug of War,Tug Of War,1,1,1
1908,GBR,Water Motorsports,Water Motorspor,8M Class C,1,0,0
1908,GBR,Water Motorsports,Water Motorspor,Class B Up To 60 Feet,1,0,0
1908,GBR,Wrestling,Wrestling Free.,+ 73KG (Heavyweight),1,0,1
1908,GBR,Wrestling,Wrestling Free.,- 54KG (Bantamweight),0,1,0
1908,GBR,Wrestling,Wrestling Free.,54 - 60.3KG (Featherweight),0,1,1
1908,GBR,Wrestling,Wrestling Free.,60.3 - 66.6KG (Lightweight),1,1,1
1908,GBR,Wrestling,Wrestling Free.,66.6 - 73KG (Middleweight),1,1,1
1908,GER,Aquatics,Diving,3M Springboard,1,1,1
1908,GER,Aquatics,Swimming,100M Backstroke,1,0,0
1908,GER,Athletics,Athletics,4X400M Relay,0,1,0
1908,GER,Athletics,Athletics,800M,0,0,1
1908,GER,Cycling,Cycling Track,"1980 Yards Pursuit, Team",0,1,0
1908,GER,Cycling,Cycling Track,One Lap (660Y) Sprint,0,0,1
1908,GER,Rowing,Rowing,Coxless Pair (2-),0,0,1
1908,GER,Rowing,Rowing,Single Sculls (1X),0,0,1
1908,GER,Skating,Figure skating,Individual,0,1,1
1908,GER,Skating,Figure skating,Pairs,2,0,0
1908,GER,Tennis,Tennis,Singles,0,1,0
1908,GRE,Athletics,Athletics,"High Jump, Standing",0,1,0
1908,GRE,Athletics,Athletics,Javelin Throw Freestyle,0,1,0
1908,GRE,Athletics,Athletics,"Long Jump, Standing",0,1,0
1908,HUN,Aquatics,Swimming,100M Freestyle,0,1,0
1908,HUN,Aquatics,Swimming,4X200M Freestyle Relay,0,1,0
1908,HUN,Athletics,Athletics,4X400M Relay,0,0,1
1908,HUN,Athletics,Athletics,High Jump,0,1,0
1908,HUN,Fencing,Fencing,Sabre Individual,1,1,0
1908,HUN,Fencing,Fencing,Sabre Team,1,0,0
1908,HUN,Rowing,Rowing,Single Sculls (1X),0,0,1
1908,HUN,Wrestling,Wrestling Gre-R,+ 93KG (Super Heavyweight),1,0,0
1908,ITA,Athletics,Athletics,800M,0,1,0
1908,ITA,Fencing,Fencing,Sabre Team,0,1,0
1908,ITA,Gymnastics,Artistic G.,Individual All-Round,1,0,0
1908,ITA,Wrestling,Wrestling Gre-R,- 66.6KG (Lightweight),1,0,0
1908,NED,Football,Football,Football,0,0,1
1908,NOR,Athletics,Athletics,Javelin Throw,0,1,0
1908,NOR,Athletics,Athletics,Javelin Throw Freestyle,0,0,1
1908,NOR,Athletics,Athletics,Triple Jump,0,0,1
1908,NOR,Gymnastics,Artistic G.,Team Competition,0,1,0
1908,NOR,Shooting,Shooting,300M Free Rifle 3 Positions (3X40 Shots),1,0,1
1908,NOR,Shooting,Shooting,"Free Rifle, Team",1,0,0
1908,NOR,Wrestling,Wrestling Free.,+ 73KG (Heavyweight),0,1,0
1908,RSA,Athletics,Athletics,100M,1,0,0
1908,RSA,Athletics,Athletics,Marathon,0,1,0
1908,RU1,Skating,Figure skating,Special Figures,1,0,0
1908,RU1,Wrestling,Wrestling Gre-R,+ 93KG (Super Heavyweight),0,1,0
1908,RU1,Wrestling,Wrestling Gre-R,- 66.6KG (Lightweight),0,1,0
1908,SWE,Aquatics,Diving,10M Platform,1,1,1
1908,SWE,Aquatics,Swimming,100M Freestyle,0,0,1
1908,SWE,Aquatics,Swimming,200M Breaststroke,0,0,1
1908,SWE,Athletics,Athletics,5 Miles (8047M),0,0,1
1908,SWE,Athletics,Athletics,Javelin Throw,1,0,1
1908,SWE,Athletics,Athletics,Javelin Throw Freestyle,1,0,0
1908,SWE,Athletics,Athletics,Pole Vault,0,0,1
1908,SWE,Gymnastics,Artistic G.,Team Competition,1,0,0
1908,SWE,Sailing,Sailing,8M,0,1,0
1908,SWE,Shooting,Shooting,"100M Running Deer, Double Shots",0,0,1
1908,SWE,Shooting,Shooting,"100M Running Deer, Single Shots",1,0,0
1908,SWE,Shooting,Shooting,"100M Running Deer, Single Shots, Team",1,0,0
1908,SWE,Shooting,Shooting,"50+100Y Small Bore Rifle, Team",0,1,0
1908,SWE,Shooting,Shooting,"Free Rifle, Team",0,1,0
1908,SWE,Skating,Figure skating,Individual,1,1,1
1908,SWE,Tennis,Tennis,Doubles Indoor,0,0,1
1908,SWE,Tennis,Tennis,Singles Indoor,0,0,1
1908,SWE,Wrestling,Wrestling Gre-R,66.6 - 73KG (Middleweight),1,1,0
1908,USA,Aquatics,Diving,3M Springboard,0,0,1
1908,USA,Aquatics,Swimming,100M Freestyle,1,0,0
1908,USA,Aquatics,Swimming,4X200M Freestyle Relay,0,0,1
1908,USA,Archery,Archery,York Round (100Y - 80Y - 60Y),0,0,1
1908,USA,Athletics,Athletics,100M,0,1,0
1908,USA,Athletics,Athletics,110M Hurdles,1,1,1
1908,USA,Athletics,Athletics,1500M,1,0,0
1908,USA,Athletics,Athletics,200M,0,1,1
1908,USA,Athletics,Athletics,3200M Steeplechase,0,0,1
1908,USA,Athletics,Athletics,3Miles Team (4828M),0,1,0
1908,USA,Athletics,Athletics,400M Hurdles,1,1,0
1908,USA,Athletics,Athletics,4X400M Relay,1,0,0
1908,USA,Athletics,Athletics,800M,1,0,0
1908,USA,Athletics,Athletics,Discus Throw,1,1,1
1908,USA,Athletics,Athletics,Discus Throw Ancient Style,1,1,0
1908,USA,Athletics,Athletics,Hammer Throw,1,1,0
1908,USA,Athletics,Athletics,High Jump,1,0,0
1908,USA,Athletics,Athletics,"High Jump, Standing",1,1,0
1908,USA,Athletics,Athletics,Long Jump,1,1,0
1908,USA,Athletics,Athletics,"Long Jump, Standing",1,0,1
1908,USA,Athletics,Athletics,Marathon,1,0,1
1908,USA,Athletics,Athletics,Pole Vault,1,0,1
1908,USA,Athletics,Athletics,Shot Put,1,0,1
1908,USA,Jeu de paume,Jeu de Paume,Individual,1,0,0
1908,USA,Shooting,Shooting,"1000Y Free Rifle, Prone",0,1,0
1908,USA,Shooting,Shooting,"100M Running Deer, Double Shots",1,0,0
1908,USA,Shooting,Shooting,300M Free Rifle 3 Positions (3X40 Shots),0,1,0
1908,USA,Shooting,Shooting,50M Pistol (60 Shots),0,0,1
1908,USA,Shooting,Shooting,"50Y Army Pistol, Team",1,0,0
1908,USA,Shooting,Shooting,"Rifle, Team",1,0,0
1908,USA,Wrestling,Wrestling Free.,- 54KG (Bantamweight),1,0,0
1908,USA,Wrestling,Wrestling Free.,54 - 60.3KG (Featherweight),1,0,0
1912,ANZ,Aquatics,Swimming,100M Freestyle,1,2,0
1912,ANZ,Aquatics,Swimming,1500M Freestyle,0,0,1
1912,ANZ,Aquatics,Swimming,400M Freestyle,0,0,1
1912,ANZ,Aquatics,Swimming,4X200M Freestyle Relay,1,0,0
1912,ANZ,Tennis,Tennis,Singles Indoor,0,0,1
1912,AUT,Aquatics,Swimming,4X100M Freestyle Relay,0,0,1
1912,AUT,Fencing,Fencing,Foil Individual,0,0,1
1912,AUT,Fencing,Fencing,Sabre Team,0,1,0
1912,AUT,Tennis,Tennis,Doubles,0,1,0
1912,BEL,Aquatics,Water polo,Water Polo,0,0,1
1912,BEL,Equestrian,Jumping,Individual,0,0,1
1912,BEL,Fencing,Fencing,Ă‰pĂ©e Individual,1,0,1
1912,BEL,Fencing,Fencing,Ă‰pĂ©e Team,1,0,0
1912,BEL,Rowing,Rowing,Single Sculls (1X),0,1,0
1912,CAN,Aquatics,Swimming,1500M Freestyle,1,0,0
1912,CAN,Aquatics,Swimming,400M Freestyle,1,0,0
1912,CAN,Athletics,Athletics,10000M Walk,1,0,0
1912,CAN,Athletics,Athletics,Hammer Throw,0,1,0
1912,CAN,Athletics,Athletics,Long Jump,0,1,0
1912,CAN,Athletics,Athletics,Pentathlon,0,0,1
1912,CAN,Athletics,Athletics,Pole Vault,0,0,1
1912,CAN,Rowing,Rowing,Single Sculls (1X),0,0,1
1912,DEN,Fencing,Fencing,Ă‰pĂ©e Individual,0,1,0
1912,DEN,Football,Football,Football,0,1,0
1912,DEN,Gymnastics,Artistic G.,"Team, Free System",0,0,1
1912,DEN,Gymnastics,Artistic G.,"Team, Swedish System",0,1,0
1912,DEN,Rowing,Rowing,Coxed Fours Jugriggers,1,0,0
1912,DEN,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),0,0,1
1912,DEN,Sailing,Sailing,6M,0,1,0
1912,DEN,Shooting,Shooting,300M Free Rifle 3 Positions (3X40 Shots),0,1,1
1912,DEN,Shooting,Shooting,"Free Rifle, Team",0,0,1
1912,DEN,Tennis,Tennis,Singles Indoor,0,1,0
1912,DEN,Wrestling,Wrestling Gre-R,+ 82.5KG (Super Heavyweight),0,0,1
1912,FIN,Athletics,Athletics,10000M,1,0,1
1912,FIN,Athletics,Athletics,5000M,1,0,0
1912,FIN,Athletics,Athletics,Cross Country Individual,1,0,0
1912,FIN,Athletics,Athletics,Cross Country Team,0,1,0
1912,FIN,Athletics,Athletics,Discus Throw,1,0,0
1912,FIN,Athletics,Athletics,"Discus Throw, Both Hands",1,1,0
1912,FIN,Athletics,Athletics,Javelin Throw,0,1,0
1912,FIN,Athletics,Athletics,"Javelin Throw, Both Hands",1,1,1
1912,FIN,Athletics,Athletics,"Shot Put, Both Hands",0,0,1
1912,FIN,Gymnastics,Artistic G.,"Team, Free System",0,1,0
1912,FIN,Sailing,Sailing,10M,0,1,0
1912,FIN,Sailing,Sailing,12M,0,0,1
1912,FIN,Sailing,Sailing,8M,0,0,1
1912,FIN,Shooting,Shooting,"100M Running Deer, Single Shots",0,0,1
1912,FIN,Shooting,Shooting,"100M Running Deer, Single Shots, Team",0,0,1
1912,FIN,Wrestling,Wrestling Gre-R,+ 82.5KG (Super Heavyweight),1,1,0
1912,FIN,Wrestling,Wrestling Gre-R,- 60KG (Featherweight),1,0,1
1912,FIN,Wrestling,Wrestling Gre-R,60 - 67.5KG (Lightweight),1,0,0
1912,FIN,Wrestling,Wrestling Gre-R,67.5 - 75KG (Middleweight),0,0,1
1912,FIN,Wrestling,Wrestling Gre-R,75 - 82.5KG (Light-Heavyweight),0,1,0
1912,FRA,Athletics,Athletics,4X400M Relay,0,1,0
1912,FRA,Athletics,Athletics,5000M,0,1,0
1912,FRA,Equestrian,Eventing,Individual,0,0,1
1912,FRA,Equestrian,Jumping,Individual,1,0,0
1912,FRA,Equestrian,Jumping,Team,0,1,0
1912,FRA,Gymnastics,Artistic G.,Individual All-Round,0,1,0
1912,FRA,Sailing,Sailing,6M,1,0,0
1912,FRA,Shooting,Shooting,300M Free Rifle 3 Positions (3X40 Shots),1,0,0
1912,FRA,Shooting,Shooting,600M Free Rifle,1,0,0
1912,FRA,Tennis,Tennis,Doubles,0,0,1
1912,FRA,Tennis,Tennis,Doubles Indoor,1,0,0
1912,FRA,Tennis,Tennis,Mixed Doubles,0,0,2
1912,FRA,Tennis,Tennis,Singles,1,0,0
1912,FRA,Tennis,Tennis,Singles Indoor,1,0,0
1912,GBR,Aquatics,Diving,10M Platform,0,0,1
1912,GBR,Aquatics,Swimming,100M Freestyle,0,0,1
1912,GBR,Aquatics,Swimming,1500M Freestyle,0,1,0
1912,GBR,Aquatics,Swimming,400M Breaststroke,0,0,1
1912,GBR,Aquatics,Swimming,400M Freestyle,0,1,0
1912,GBR,Aquatics,Swimming,4X100M Freestyle Relay,1,0,0
1912,GBR,Aquatics,Swimming,4X200M Freestyle Relay,0,0,1
1912,GBR,Aquatics,Water polo,Water Polo,1,0,0
1912,GBR,Athletics,Athletics,10000M Walk,0,1,0
1912,GBR,Athletics,Athletics,1500M,1,0,0
1912,GBR,Athletics,Athletics,200M,0,0,1
1912,GBR,Athletics,Athletics,3000M Team,0,0,1
1912,GBR,Athletics,Athletics,4X100M Relay,1,0,0
1912,GBR,Athletics,Athletics,4X400M Relay,0,0,1
1912,GBR,Athletics,Athletics,5000M,0,0,1
1912,GBR,Athletics,Athletics,Cross Country Team,0,0,1
1912,GBR,Cycling,Cycling Road,Individual Time Trial,0,1,0
1912,GBR,Cycling,Cycling Road,Team Time Trial,0,1,0
1912,GBR,Fencing,Fencing,Ă‰pĂ©e Team,0,1,0
1912,GBR,Football,Football,Football,1,0,0
1912,GBR,Gymnastics,Artistic G.,Team Competition,0,0,1
1912,GBR,Rowing,Rowing,Eight With Coxswain (8+),1,1,0
1912,GBR,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),0,1,0
1912,GBR,Rowing,Rowing,Single Sculls (1X),1,0,0
1912,GBR,Shooting,Shooting,"25M Small Bore Rifle, Team",0,1,0
1912,GBR,Shooting,Shooting,"30M Army Pistol, Team",0,0,1
1912,GBR,Shooting,Shooting,"50M Army Pistol, Team",0,0,1
1912,GBR,Shooting,Shooting,50M Pistol (60 Shots),0,0,1
1912,GBR,Shooting,Shooting,50M Rifle Prone (60 Shots),0,1,1
1912,GBR,Shooting,Shooting,"50M Small Bore Rifle, Team",1,0,0
1912,GBR,Shooting,Shooting,"Clay Pigeons, Team",0,1,0
1912,GBR,Shooting,Shooting,"Rifle, Team",0,1,0
1912,GBR,Tennis,Tennis,Doubles Indoor,0,0,1
1912,GBR,Tennis,Tennis,Mixed Doubles Indoor,2,2,0
1912,GBR,Tennis,Tennis,Singles Indoor,1,1,1
1912,GBR,Tug of War,Tug of War,Tug Of War,0,1,0
1912,GER,Aquatics,Diving,10M Platform,0,1,0
1912,GER,Aquatics,Diving,3M Springboard,1,1,1
1912,GER,Aquatics,Swimming,100M Backstroke,0,1,1
1912,GER,Aquatics,Swimming,200M Breaststroke,1,1,1
1912,GER,Aquatics,Swimming,400M Breaststroke,1,0,0
1912,GER,Aquatics,Swimming,4X100M Freestyle Relay,0,1,0
1912,GER,Athletics,Athletics,400M,0,1,0
1912,GER,Athletics,Athletics,High Jump,0,1,0
1912,GER,Equestrian,Eventing,Individual,0,1,0
1912,GER,Equestrian,Eventing,Team,0,1,0
1912,GER,Equestrian,Jumping,Individual,0,1,0
1912,GER,Equestrian,Jumping,Team,0,0,1
1912,GER,Rowing,Rowing,Eight With Coxswain (8+),0,0,1
1912,GER,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),1,0,0
1912,GER,Shooting,Shooting,"Clay Pigeons, Team",0,0,1
1912,GER,Shooting,Shooting,Trap (125 Targets),0,1,0
1912,GER,Tennis,Tennis,Mixed Doubles,2,0,0
1912,GER,Tennis,Tennis,Singles,0,1,1
1912,GER,Wrestling,Wrestling Gre-R,- 60KG (Featherweight),0,1,0
1912,GRE,Athletics,Athletics,"High Jump, Standing",0,0,1
1912,GRE,Athletics,Athletics,"Long Jump, Standing",1,0,0
1912,HUN,Athletics,Athletics,Javelin Throw,0,0,1
1912,HUN,Fencing,Fencing,Sabre Individual,1,1,1
1912,HUN,Fencing,Fencing,Sabre Team,1,0,0
1912,HUN,Gymnastics,Artistic G.,Team Competition,0,1,0
1912,HUN,Shooting,Shooting,"Army Rifle, 300M, 3 Positions",1,0,0
1912,HUN,Wrestling,Wrestling Gre-R,75 - 82.5KG (Light-Heavyweight),0,0,1
1912,ITA,Athletics,Athletics,10000M Walk,0,0,1
1912,ITA,Fencing,Fencing,Foil Individual,1,1,0
1912,ITA,Gymnastics,Artistic G.,Individual All-Round,1,0,1
1912,ITA,Gymnastics,Artistic G.,Team Competition,1,0,0
1912,NED,Fencing,Fencing,Sabre Team,0,0,1
1912,NED,Fencing,Fencing,Ă‰pĂ©e Team,0,0,1
1912,NED,Football,Football,Football,0,0,1
1912,NOR,Athletics,Athletics,Pentathlon,1,0,0
1912,NOR,Gymnastics,Artistic G.,"Team, Free System",1,0,0
1912,NOR,Gymnastics,Artistic G.,"Team, Swedish System",0,0,1
1912,NOR,Rowing,Rowing,Coxed Fours Jugriggers,0,0,1
1912,NOR,Sailing,Sailing,12M,1,0,0
1912,NOR,Sailing,Sailing,8M,1,0,0
1912,NOR,Shooting,Shooting,"Army Rifle, 300M, 3 Positions",0,0,1
1912,NOR,Shooting,Shooting,"Free Rifle, Team",0,1,0
1912,NOR,Tennis,Tennis,Singles,0,0,1
1912,RSA,Athletics,Athletics,Marathon,1,1,0
1912,RSA,Cycling,Cycling Road,Individual Time Trial,1,0,0
1912,RSA,Tennis,Tennis,Doubles,1,0,0
1912,RSA,Tennis,Tennis,Singles,1,1,0
1912,RU1,Rowing,Rowing,Single Sculls (1X),0,0,1
1912,RU1,Sailing,Sailing,10M,0,0,1
1912,RU1,Shooting,Shooting,"30M Army Pistol, Team",0,1,0
1912,RU1,Shooting,Shooting,Trap (125 Targets),0,0,1
1912,RU1,Wrestling,Wrestling Gre-R,67.5 - 75KG (Middleweight),0,1,0
1912,SWE,Aquatics,Diving,10M Platform,2,1,1
1912,SWE,Aquatics,Diving,Plain High Diving,1,1,1
1912,SWE,Aquatics,Swimming,400M Breaststroke,0,1,0
1912,SWE,Aquatics,Water polo,Water Polo,0,1,0
1912,SWE,Athletics,Athletics,3000M Team,0,1,0
1912,SWE,Athletics,Athletics,4X100M Relay,0,1,0
1912,SWE,Athletics,Athletics,Cross Country Individual,0,1,1
1912,SWE,Athletics,Athletics,Cross Country Team,1,0,0
1912,SWE,Athletics,Athletics,Decathlon,1,1,1
1912,SWE,Athletics,Athletics,"Discus Throw, Both Hands",0,0,1
1912,SWE,Athletics,Athletics,Javelin Throw,1,0,0
1912,SWE,Athletics,Athletics,Long Jump,0,0,1
1912,SWE,Athletics,Athletics,Pole Vault,0,0,1
1912,SWE,Athletics,Athletics,Triple Jump,1,1,1
1912,SWE,Cycling,Cycling Road,Team Time Trial,1,0,0
1912,SWE,Equestrian,Dressage,Individual,1,1,1
1912,SWE,Equestrian,Eventing,Individual,1,0,0
1912,SWE,Equestrian,Eventing,Team,1,0,0
1912,SWE,Equestrian,Jumping,Team,1,0,0
1912,SWE,Gymnastics,Artistic G.,"Team, Swedish System",1,0,0
1912,SWE,Modern Pentathlon,Modern Pentath.,Individual Competition,1,1,1
1912,SWE,Rowing,Rowing,Coxed Fours Jugriggers,0,1,0
1912,SWE,Sailing,Sailing,10M,1,0,0
1912,SWE,Sailing,Sailing,12M,0,1,0
1912,SWE,Sailing,Sailing,6M,0,0,1
1912,SWE,Sailing,Sailing,8M,0,1,0
1912,SWE,Shooting,Shooting,"100M Running Deer, Double Shots",1,1,1
1912,SWE,Shooting,Shooting,"100M Running Deer, Single Shots",1,1,0
1912,SWE,Shooting,Shooting,"100M Running Deer, Single Shots, Team",1,0,0
1912,SWE,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),0,1,1
1912,SWE,Shooting,Shooting,"25M Small Bore Rifle, Team",1,0,0
1912,SWE,Shooting,Shooting,25M Small Rifle,1,1,1
1912,SWE,Shooting,Shooting,"30M Army Pistol, Team",1,0,0
1912,SWE,Shooting,Shooting,"50M Army Pistol, Team",0,1,0
1912,SWE,Shooting,Shooting,"50M Small Bore Rifle, Team",0,1,0
1912,SWE,Shooting,Shooting,"Free Rifle, Team",1,0,0
1912,SWE,Shooting,Shooting,"Rifle, Team",0,0,1
1912,SWE,Tennis,Tennis,Doubles Indoor,0,1,0
1912,SWE,Tennis,Tennis,Mixed Doubles,0,2,0
1912,SWE,Tennis,Tennis,Mixed Doubles Indoor,0,0,2
1912,SWE,Tug of War,Tug of War,Tug Of War,1,0,0
1912,SWE,Wrestling,Wrestling Gre-R,60 - 67.5KG (Lightweight),0,1,1
1912,SWE,Wrestling,Wrestling Gre-R,67.5 - 75KG (Middleweight),1,0,0
1912,SWE,Wrestling,Wrestling Gre-R,75 - 82.5KG (Light-Heavyweight),0,1,0
1912,USA,Aquatics,Swimming,100M Backstroke,1,0,0
1912,USA,Aquatics,Swimming,100M Freestyle,1,0,1
1912,USA,Aquatics,Swimming,4X200M Freestyle Relay,0,1,0
1912,USA,Athletics,Athletics,10000M,0,1,0
1912,USA,Athletics,Athletics,100M,1,1,1
1912,USA,Athletics,Athletics,110M Hurdles,1,1,1
1912,USA,Athletics,Athletics,1500M,0,1,1
1912,USA,Athletics,Athletics,200M,1,1,0
1912,USA,Athletics,Athletics,3000M Team,1,0,0
1912,USA,Athletics,Athletics,400M,1,0,1
1912,USA,Athletics,Athletics,4X400M Relay,1,0,0
1912,USA,Athletics,Athletics,800M,1,1,1
1912,USA,Athletics,Athletics,Decathlon,1,0,0
1912,USA,Athletics,Athletics,Discus Throw,0,1,1
1912,USA,Athletics,Athletics,Hammer Throw,1,0,1
1912,USA,Athletics,Athletics,High Jump,1,0,1
1912,USA,Athletics,Athletics,"High Jump, Standing",1,1,0
1912,USA,Athletics,Athletics,Long Jump,1,0,0
1912,USA,Athletics,Athletics,"Long Jump, Standing",0,1,1
1912,USA,Athletics,Athletics,Marathon,0,0,1
1912,USA,Athletics,Athletics,Pentathlon,1,1,0
1912,USA,Athletics,Athletics,Pole Vault,1,1,1
1912,USA,Athletics,Athletics,Shot Put,1,1,1
1912,USA,Athletics,Athletics,"Shot Put, Both Hands",1,1,0
1912,USA,Cycling,Cycling Road,Individual Time Trial,0,0,1
1912,USA,Cycling,Cycling Road,Team Time Trial,0,0,1
1912,USA,Equestrian,Eventing,Team,0,0,1
1912,USA,Shooting,Shooting,"100M Running Deer, Single Shots, Team",0,1,0
1912,USA,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),1,0,0
1912,USA,Shooting,Shooting,"25M Small Bore Rifle, Team",0,0,1
1912,USA,Shooting,Shooting,"50M Army Pistol, Team",1,0,0
1912,USA,Shooting,Shooting,50M Pistol (60 Shots),1,1,0
1912,USA,Shooting,Shooting,50M Rifle Prone (60 Shots),1,0,0
1912,USA,Shooting,Shooting,"50M Small Bore Rifle, Team",0,0,1
1912,USA,Shooting,Shooting,600M Free Rifle,0,1,1
1912,USA,Shooting,Shooting,"Army Rifle, 300M, 3 Positions",0,1,0
1912,USA,Shooting,Shooting,"Clay Pigeons, Team",1,0,0
1912,USA,Shooting,Shooting,"Rifle, Team",1,0,0
1912,USA,Shooting,Shooting,Trap (125 Targets),1,0,0
1920,AUS,Aquatics,Swimming,1500M Freestyle,0,0,1
1920,AUS,Aquatics,Swimming,4X200M Freestyle Relay,0,1,0
1920,AUS,Athletics,Athletics,3000M Walk,0,1,0
1920,BEL,Aquatics,Swimming,100M Backstroke,0,0,1
1920,BEL,Aquatics,Water polo,Water Polo,0,1,0
1920,BEL,Archery,Archery,Fixed Bird Target Large Birds,1,1,1
1920,BEL,Archery,Archery,Fixed Bird Target Large Birds Teams,1,0,0
1920,BEL,Archery,Archery,"Fixed Bird Target Small Bird, Teams",1,0,0
1920,BEL,Archery,Archery,Fixed Bird Target Small Birds,1,1,1
1920,BEL,Archery,Archery,Moving Bird Target 28M Teams,0,1,0
1920,BEL,Archery,Archery,Moving Bird Target 33M Teams,1,0,0
1920,BEL,Archery,Archery,Moving Bird Target 50M Teams,1,0,0
1920,BEL,Archery,Archery,"Moving Bird Target, 28M",1,0,0
